interval,sum_mv_prediction_correct,average_mv_prediction_correct,sample_size,Competition
2350000,1,0.25,4,All
2360000,1,0.25,4,All
2370000,1,0.25,4,All
2380000,1,0.25,4,All
2390000,1,0.25,4,All
2400000,1,0.25,4,All
2410000,1,0.25,4,All
2420000,1,0.25,4,All
2430000,1,0.25,4,All
2440000,1,0.25,4,All
2450000,1,0.25,4,All
2460000,1,0.25,4,All
2470000,1,0.25,4,All
2480000,1,0.25,4,All
2490000,1,0.25,4,All
2500000,1,0.2,5,All
2510000,1,0.2,5,All
2520000,1,0.2,5,All
2530000,1,0.2,5,All
2540000,1,0.2,5,All
2550000,1,0.2,5,All
2560000,1,0.2,5,All
2570000,1,0.2,5,All
2580000,1,0.2,5,All
2590000,1,0.2,5,All
2600000,1,0.2,5,All
2610000,1,0.16666666666666666,6,All
2620000,1,0.16666666666666666,6,All
2630000,1,0.16666666666666666,6,All
2640000,1,0.16666666666666666,6,All
2650000,1,0.16666666666666666,6,All
2660000,1,0.16666666666666666,6,All
2670000,1,0.16666666666666666,6,All
2680000,1,0.16666666666666666,6,All
2690000,1,0.16666666666666666,6,All
2700000,1,0.16666666666666666,6,All
2710000,1,0.16666666666666666,6,All
2720000,1,0.16666666666666666,6,All
2730000,1,0.16666666666666666,6,All
2740000,1,0.16666666666666666,6,All
2750000,1,0.16666666666666666,6,All
2760000,1,0.16666666666666666,6,All
2770000,1,0.16666666666666666,6,All
2780000,1,0.16666666666666666,6,All
2790000,1,0.16666666666666666,6,All
2800000,1,0.16666666666666666,6,All
2810000,1,0.14285714285714285,7,All
2820000,1,0.14285714285714285,7,All
2830000,1,0.14285714285714285,7,All
2840000,1,0.14285714285714285,7,All
2850000,1,0.14285714285714285,7,All
2860000,1,0.14285714285714285,7,All
2870000,1,0.14285714285714285,7,All
2880000,1,0.14285714285714285,7,All
2890000,1,0.14285714285714285,7,All
2900000,1,0.14285714285714285,7,All
2910000,1,0.14285714285714285,7,All
2920000,1,0.14285714285714285,7,All
2930000,1,0.14285714285714285,7,All
2940000,1,0.14285714285714285,7,All
2950000,1,0.14285714285714285,7,All
2960000,1,0.14285714285714285,7,All
2970000,1,0.14285714285714285,7,All
2980000,1,0.14285714285714285,7,All
2990000,1,0.14285714285714285,7,All
3000000,1,0.14285714285714285,7,All
3010000,1,0.14285714285714285,7,All
3020000,1,0.14285714285714285,7,All
3030000,1,0.14285714285714285,7,All
3040000,1,0.14285714285714285,7,All
3050000,1,0.14285714285714285,7,All
3060000,1,0.14285714285714285,7,All
3070000,1,0.14285714285714285,7,All
3080000,1,0.125,8,All
3090000,1,0.125,8,All
3100000,1,0.125,8,All
3110000,1,0.125,8,All
3120000,1,0.125,8,All
3130000,1,0.125,8,All
3140000,1,0.125,8,All
3150000,1,0.125,8,All
3160000,1,0.125,8,All
3170000,1,0.125,8,All
3180000,1,0.125,8,All
3190000,1,0.125,8,All
3200000,1,0.125,8,All
3210000,1,0.125,8,All
3220000,1,0.125,8,All
3230000,1,0.125,8,All
3240000,1,0.125,8,All
3250000,1,0.125,8,All
3260000,1,0.125,8,All
3270000,1,0.125,8,All
3280000,1,0.125,8,All
3290000,1,0.125,8,All
3300000,1,0.125,8,All
3310000,1,0.125,8,All
3320000,1,0.125,8,All
3330000,1,0.125,8,All
3340000,1,0.125,8,All
3350000,1,0.125,8,All
3360000,1,0.125,8,All
3370000,1,0.125,8,All
3380000,1,0.1111111111111111,9,All
3390000,1,0.1111111111111111,9,All
3400000,1,0.1111111111111111,9,All
3410000,1,0.1111111111111111,9,All
3420000,1,0.1111111111111111,9,All
3430000,1,0.1111111111111111,9,All
3440000,1,0.1111111111111111,9,All
3450000,1,0.1111111111111111,9,All
3460000,1,0.1111111111111111,9,All
3470000,1,0.1111111111111111,9,All
3480000,1,0.1111111111111111,9,All
3490000,1,0.1111111111111111,9,All
3500000,1,0.1111111111111111,9,All
3510000,1,0.1111111111111111,9,All
3520000,1,0.1111111111111111,9,All
3530000,1,0.1111111111111111,9,All
3540000,1,0.1111111111111111,9,All
3550000,1,0.1111111111111111,9,All
3560000,1,0.1111111111111111,9,All
3570000,1,0.1111111111111111,9,All
3580000,1,0.1111111111111111,9,All
3590000,1,0.1111111111111111,9,All
3600000,1,0.1111111111111111,9,All
3610000,1,0.1111111111111111,9,All
3620000,1,0.1111111111111111,9,All
3630000,1,0.1111111111111111,9,All
3640000,1,0.1111111111111111,9,All
3650000,1,0.1111111111111111,9,All
3660000,1,0.1111111111111111,9,All
3670000,1,0.1111111111111111,9,All
3680000,1,0.1111111111111111,9,All
3690000,1,0.1111111111111111,9,All
3700000,1,0.1111111111111111,9,All
3710000,1,0.1111111111111111,9,All
3720000,1,0.1111111111111111,9,All
3730000,1,0.1111111111111111,9,All
3740000,1,0.1111111111111111,9,All
3750000,1,0.1111111111111111,9,All
3760000,1,0.1111111111111111,9,All
3770000,1,0.1111111111111111,9,All
3780000,1,0.1111111111111111,9,All
3790000,1,0.1111111111111111,9,All
3800000,1,0.1111111111111111,9,All
3810000,1,0.1111111111111111,9,All
3820000,1,0.1111111111111111,9,All
3830000,1,0.1111111111111111,9,All
3840000,1,0.1111111111111111,9,All
3850000,1,0.1111111111111111,9,All
3860000,1,0.1111111111111111,9,All
3870000,1,0.1111111111111111,9,All
3880000,1,0.1111111111111111,9,All
3890000,1,0.1111111111111111,9,All
3900000,1,0.1111111111111111,9,All
3910000,1,0.1111111111111111,9,All
3920000,1,0.1111111111111111,9,All
3930000,1,0.1111111111111111,9,All
3940000,1,0.1,10,All
3950000,1,0.1,10,All
3960000,1,0.1,10,All
3970000,1,0.1,10,All
3980000,1,0.1,10,All
3990000,1,0.1,10,All
4000000,1,0.1,10,All
4010000,1,0.1,10,All
4020000,1,0.1,10,All
4030000,1,0.1,10,All
4040000,1,0.1,10,All
4050000,2,0.18181818181818182,11,All
4060000,2,0.18181818181818182,11,All
4070000,2,0.18181818181818182,11,All
4080000,2,0.18181818181818182,11,All
4090000,2,0.18181818181818182,11,All
4100000,2,0.18181818181818182,11,All
4110000,2,0.18181818181818182,11,All
4120000,2,0.18181818181818182,11,All
4130000,2,0.18181818181818182,11,All
4140000,2,0.18181818181818182,11,All
4150000,2,0.18181818181818182,11,All
4160000,2,0.18181818181818182,11,All
4170000,2,0.18181818181818182,11,All
4180000,2,0.18181818181818182,11,All
4190000,2,0.18181818181818182,11,All
4200000,2,0.18181818181818182,11,All
4210000,2,0.18181818181818182,11,All
4220000,2,0.18181818181818182,11,All
4230000,2,0.18181818181818182,11,All
4240000,2,0.18181818181818182,11,All
4250000,2,0.18181818181818182,11,All
4260000,2,0.18181818181818182,11,All
4270000,2,0.18181818181818182,11,All
4280000,2,0.18181818181818182,11,All
4290000,2,0.18181818181818182,11,All
4300000,2,0.18181818181818182,11,All
4310000,2,0.18181818181818182,11,All
4320000,2,0.18181818181818182,11,All
4330000,2,0.18181818181818182,11,All
4340000,2,0.18181818181818182,11,All
4350000,2,0.18181818181818182,11,All
4360000,2,0.18181818181818182,11,All
4370000,2,0.18181818181818182,11,All
4380000,2,0.18181818181818182,11,All
4390000,2,0.18181818181818182,11,All
4400000,2,0.18181818181818182,11,All
4410000,2,0.18181818181818182,11,All
4420000,2,0.18181818181818182,11,All
4430000,2,0.18181818181818182,11,All
4440000,2,0.18181818181818182,11,All
4450000,2,0.16666666666666666,12,All
4460000,2,0.16666666666666666,12,All
4470000,2,0.16666666666666666,12,All
4480000,2,0.16666666666666666,12,All
4490000,2,0.16666666666666666,12,All
4500000,2,0.16666666666666666,12,All
4510000,2,0.16666666666666666,12,All
4520000,2,0.16666666666666666,12,All
4530000,2,0.16666666666666666,12,All
4540000,2,0.16666666666666666,12,All
4550000,2,0.16666666666666666,12,All
4560000,2,0.16666666666666666,12,All
4570000,2,0.16666666666666666,12,All
4580000,2,0.16666666666666666,12,All
4590000,2,0.16666666666666666,12,All
4600000,2,0.16666666666666666,12,All
4610000,2,0.16666666666666666,12,All
4620000,2,0.16666666666666666,12,All
4630000,2,0.16666666666666666,12,All
4640000,2,0.16666666666666666,12,All
4650000,2,0.16666666666666666,12,All
4660000,2,0.16666666666666666,12,All
4670000,2,0.16666666666666666,12,All
4680000,2,0.16666666666666666,12,All
4690000,2,0.16666666666666666,12,All
4700000,2,0.16666666666666666,12,All
4710000,2,0.16666666666666666,12,All
4720000,2,0.16666666666666666,12,All
4730000,2,0.16666666666666666,12,All
4740000,2,0.16666666666666666,12,All
4750000,2,0.16666666666666666,12,All
4760000,2,0.16666666666666666,12,All
4770000,2,0.16666666666666666,12,All
4780000,2,0.16666666666666666,12,All
4790000,2,0.16666666666666666,12,All
4800000,2,0.16666666666666666,12,All
4810000,2,0.16666666666666666,12,All
4820000,2,0.16666666666666666,12,All
4830000,2,0.16666666666666666,12,All
4840000,2,0.16666666666666666,12,All
4850000,2,0.16666666666666666,12,All
4860000,2,0.16666666666666666,12,All
4870000,2,0.16666666666666666,12,All
4880000,2,0.16666666666666666,12,All
4890000,2,0.16666666666666666,12,All
4900000,2,0.16666666666666666,12,All
4910000,2,0.16666666666666666,12,All
4920000,2,0.16666666666666666,12,All
4930000,2,0.16666666666666666,12,All
4940000,2,0.16666666666666666,12,All
4950000,2,0.16666666666666666,12,All
4960000,2,0.16666666666666666,12,All
4970000,2,0.16666666666666666,12,All
4980000,2,0.16666666666666666,12,All
4990000,2,0.16666666666666666,12,All
5000000,2,0.16666666666666666,12,All
5010000,2,0.16666666666666666,12,All
5020000,2,0.16666666666666666,12,All
5030000,2,0.16666666666666666,12,All
5040000,2,0.16666666666666666,12,All
5050000,2,0.16666666666666666,12,All
5060000,2,0.16666666666666666,12,All
5070000,2,0.16666666666666666,12,All
5080000,2,0.16666666666666666,12,All
5090000,2,0.16666666666666666,12,All
5100000,2,0.16666666666666666,12,All
5110000,2,0.16666666666666666,12,All
5120000,2,0.16666666666666666,12,All
5130000,2,0.16666666666666666,12,All
5140000,2,0.16666666666666666,12,All
5150000,2,0.16666666666666666,12,All
5160000,2,0.16666666666666666,12,All
5170000,2,0.16666666666666666,12,All
5180000,2,0.16666666666666666,12,All
5190000,2,0.16666666666666666,12,All
5200000,2,0.16666666666666666,12,All
5210000,2,0.16666666666666666,12,All
5220000,2,0.16666666666666666,12,All
5230000,2,0.16666666666666666,12,All
5240000,2,0.16666666666666666,12,All
5250000,2,0.16666666666666666,12,All
5260000,2,0.16666666666666666,12,All
5270000,2,0.16666666666666666,12,All
5280000,2,0.16666666666666666,12,All
5290000,2,0.16666666666666666,12,All
5300000,2,0.16666666666666666,12,All
5310000,2,0.16666666666666666,12,All
5320000,2,0.16666666666666666,12,All
5330000,2,0.16666666666666666,12,All
5340000,2,0.16666666666666666,12,All
5350000,2,0.16666666666666666,12,All
5360000,2,0.16666666666666666,12,All
5370000,2,0.16666666666666666,12,All
5380000,2,0.16666666666666666,12,All
5390000,2,0.16666666666666666,12,All
5400000,2,0.16666666666666666,12,All
5410000,2,0.16666666666666666,12,All
5420000,3,0.23076923076923078,13,All
5430000,3,0.23076923076923078,13,All
5440000,3,0.23076923076923078,13,All
5450000,3,0.23076923076923078,13,All
5460000,3,0.23076923076923078,13,All
5470000,3,0.23076923076923078,13,All
5480000,3,0.23076923076923078,13,All
5490000,3,0.23076923076923078,13,All
5500000,3,0.23076923076923078,13,All
5510000,3,0.23076923076923078,13,All
5520000,3,0.23076923076923078,13,All
5530000,3,0.23076923076923078,13,All
5540000,3,0.23076923076923078,13,All
5550000,3,0.23076923076923078,13,All
5560000,3,0.23076923076923078,13,All
5570000,3,0.23076923076923078,13,All
5580000,3,0.23076923076923078,13,All
5590000,3,0.23076923076923078,13,All
5600000,3,0.23076923076923078,13,All
5610000,3,0.23076923076923078,13,All
5620000,3,0.23076923076923078,13,All
5630000,4,0.2857142857142857,14,All
5640000,4,0.2857142857142857,14,All
5650000,4,0.2857142857142857,14,All
5660000,4,0.2857142857142857,14,All
5670000,4,0.2857142857142857,14,All
5680000,4,0.2857142857142857,14,All
5690000,4,0.2857142857142857,14,All
5700000,4,0.2857142857142857,14,All
5710000,4,0.2857142857142857,14,All
5720000,4,0.2857142857142857,14,All
5730000,4,0.2857142857142857,14,All
5740000,4,0.2857142857142857,14,All
5750000,4,0.2857142857142857,14,All
5760000,4,0.2857142857142857,14,All
5770000,4,0.2857142857142857,14,All
5780000,4,0.2857142857142857,14,All
5790000,4,0.2857142857142857,14,All
5800000,4,0.2857142857142857,14,All
5810000,4,0.2857142857142857,14,All
5820000,4,0.2857142857142857,14,All
5830000,4,0.2857142857142857,14,All
5840000,4,0.2857142857142857,14,All
5850000,4,0.2857142857142857,14,All
5860000,4,0.2857142857142857,14,All
5870000,4,0.2857142857142857,14,All
5880000,4,0.2857142857142857,14,All
5890000,4,0.2857142857142857,14,All
5900000,4,0.2857142857142857,14,All
5910000,4,0.2857142857142857,14,All
5920000,4,0.2857142857142857,14,All
5930000,4,0.2857142857142857,14,All
5940000,4,0.2857142857142857,14,All
5950000,4,0.2857142857142857,14,All
5960000,4,0.2857142857142857,14,All
5970000,4,0.2857142857142857,14,All
5980000,4,0.2857142857142857,14,All
5990000,4,0.2857142857142857,14,All
6000000,4,0.2857142857142857,14,All
6010000,4,0.2857142857142857,14,All
6020000,4,0.2857142857142857,14,All
6030000,4,0.26666666666666666,15,All
6040000,4,0.26666666666666666,15,All
6050000,5,0.3125,16,All
6060000,5,0.3125,16,All
6070000,5,0.3125,16,All
6080000,6,0.35294117647058826,17,All
6090000,6,0.35294117647058826,17,All
6100000,6,0.35294117647058826,17,All
6110000,6,0.35294117647058826,17,All
6120000,6,0.35294117647058826,17,All
6130000,6,0.35294117647058826,17,All
6140000,6,0.35294117647058826,17,All
6150000,6,0.35294117647058826,17,All
6160000,6,0.35294117647058826,17,All
6170000,6,0.35294117647058826,17,All
6180000,6,0.35294117647058826,17,All
6190000,6,0.35294117647058826,17,All
6200000,6,0.35294117647058826,17,All
6210000,6,0.35294117647058826,17,All
6220000,6,0.35294117647058826,17,All
6230000,6,0.35294117647058826,17,All
6240000,6,0.35294117647058826,17,All
6250000,6,0.35294117647058826,17,All
6260000,6,0.35294117647058826,17,All
6270000,6,0.35294117647058826,17,All
6280000,6,0.35294117647058826,17,All
6290000,6,0.35294117647058826,17,All
6300000,6,0.35294117647058826,17,All
6310000,6,0.35294117647058826,17,All
6320000,6,0.35294117647058826,17,All
6330000,6,0.35294117647058826,17,All
6340000,6,0.35294117647058826,17,All
6350000,6,0.35294117647058826,17,All
6360000,6,0.35294117647058826,17,All
6370000,6,0.35294117647058826,17,All
6380000,6,0.35294117647058826,17,All
6390000,6,0.35294117647058826,17,All
6400000,6,0.35294117647058826,17,All
6410000,6,0.35294117647058826,17,All
6420000,6,0.35294117647058826,17,All
6430000,6,0.35294117647058826,17,All
6440000,6,0.35294117647058826,17,All
6450000,6,0.35294117647058826,17,All
6460000,6,0.35294117647058826,17,All
6470000,6,0.35294117647058826,17,All
6480000,6,0.35294117647058826,17,All
6490000,6,0.35294117647058826,17,All
6500000,6,0.35294117647058826,17,All
6510000,6,0.35294117647058826,17,All
6520000,6,0.35294117647058826,17,All
6530000,6,0.35294117647058826,17,All
6540000,6,0.35294117647058826,17,All
6550000,6,0.35294117647058826,17,All
6560000,6,0.35294117647058826,17,All
6570000,6,0.35294117647058826,17,All
6580000,6,0.35294117647058826,17,All
6590000,6,0.35294117647058826,17,All
6600000,6,0.35294117647058826,17,All
6610000,6,0.35294117647058826,17,All
6620000,6,0.35294117647058826,17,All
6630000,6,0.35294117647058826,17,All
6640000,6,0.35294117647058826,17,All
6650000,6,0.35294117647058826,17,All
6660000,6,0.35294117647058826,17,All
6670000,6,0.35294117647058826,17,All
6680000,6,0.35294117647058826,17,All
6690000,6,0.35294117647058826,17,All
6700000,6,0.35294117647058826,17,All
6710000,6,0.35294117647058826,17,All
6720000,6,0.35294117647058826,17,All
6730000,6,0.35294117647058826,17,All
6740000,6,0.35294117647058826,17,All
6750000,6,0.35294117647058826,17,All
6760000,6,0.35294117647058826,17,All
6770000,6,0.35294117647058826,17,All
6780000,6,0.35294117647058826,17,All
6790000,6,0.35294117647058826,17,All
6800000,6,0.35294117647058826,17,All
6810000,6,0.35294117647058826,17,All
6820000,6,0.35294117647058826,17,All
6830000,6,0.35294117647058826,17,All
6840000,6,0.35294117647058826,17,All
6850000,6,0.35294117647058826,17,All
6860000,6,0.35294117647058826,17,All
6870000,6,0.35294117647058826,17,All
6880000,6,0.35294117647058826,17,All
6890000,6,0.35294117647058826,17,All
6900000,6,0.35294117647058826,17,All
6910000,6,0.35294117647058826,17,All
6920000,6,0.35294117647058826,17,All
6930000,6,0.35294117647058826,17,All
6940000,6,0.35294117647058826,17,All
6950000,6,0.35294117647058826,17,All
6960000,6,0.35294117647058826,17,All
6970000,6,0.35294117647058826,17,All
6980000,6,0.35294117647058826,17,All
6990000,6,0.35294117647058826,17,All
7000000,6,0.35294117647058826,17,All
7010000,6,0.35294117647058826,17,All
7020000,6,0.35294117647058826,17,All
7030000,6,0.35294117647058826,17,All
7040000,6,0.35294117647058826,17,All
7050000,6,0.35294117647058826,17,All
7060000,6,0.35294117647058826,17,All
7070000,6,0.35294117647058826,17,All
7080000,6,0.35294117647058826,17,All
7090000,6,0.35294117647058826,17,All
7100000,6,0.35294117647058826,17,All
7110000,6,0.35294117647058826,17,All
7120000,6,0.35294117647058826,17,All
7130000,6,0.35294117647058826,17,All
7140000,6,0.35294117647058826,17,All
7150000,6,0.35294117647058826,17,All
7160000,6,0.35294117647058826,17,All
7170000,6,0.35294117647058826,17,All
7180000,6,0.35294117647058826,17,All
7190000,6,0.35294117647058826,17,All
7200000,6,0.35294117647058826,17,All
7210000,6,0.35294117647058826,17,All
7220000,6,0.35294117647058826,17,All
7230000,6,0.35294117647058826,17,All
7240000,6,0.35294117647058826,17,All
7250000,6,0.35294117647058826,17,All
7260000,6,0.35294117647058826,17,All
7270000,6,0.35294117647058826,17,All
7280000,6,0.35294117647058826,17,All
7290000,6,0.35294117647058826,17,All
7300000,6,0.35294117647058826,17,All
7310000,6,0.35294117647058826,17,All
7320000,6,0.35294117647058826,17,All
7330000,6,0.35294117647058826,17,All
7340000,6,0.35294117647058826,17,All
7350000,6,0.35294117647058826,17,All
7360000,6,0.35294117647058826,17,All
7370000,6,0.35294117647058826,17,All
7380000,6,0.35294117647058826,17,All
7390000,6,0.35294117647058826,17,All
7400000,6,0.35294117647058826,17,All
7410000,6,0.35294117647058826,17,All
7420000,6,0.35294117647058826,17,All
7430000,6,0.35294117647058826,17,All
7440000,6,0.35294117647058826,17,All
7450000,6,0.35294117647058826,17,All
7460000,6,0.35294117647058826,17,All
7470000,6,0.35294117647058826,17,All
7480000,6,0.35294117647058826,17,All
7490000,6,0.35294117647058826,17,All
7500000,6,0.35294117647058826,17,All
7510000,6,0.35294117647058826,17,All
7520000,6,0.35294117647058826,17,All
7530000,6,0.35294117647058826,17,All
7540000,6,0.35294117647058826,17,All
7550000,6,0.35294117647058826,17,All
7560000,6,0.35294117647058826,17,All
7570000,6,0.35294117647058826,17,All
7580000,6,0.35294117647058826,17,All
7590000,6,0.35294117647058826,17,All
7600000,6,0.35294117647058826,17,All
7610000,6,0.35294117647058826,17,All
7620000,6,0.35294117647058826,17,All
7630000,6,0.35294117647058826,17,All
7640000,6,0.35294117647058826,17,All
7650000,6,0.35294117647058826,17,All
7660000,6,0.35294117647058826,17,All
7670000,6,0.35294117647058826,17,All
7680000,6,0.35294117647058826,17,All
7690000,6,0.35294117647058826,17,All
7700000,6,0.35294117647058826,17,All
7710000,6,0.35294117647058826,17,All
7720000,6,0.35294117647058826,17,All
7730000,6,0.35294117647058826,17,All
7740000,6,0.35294117647058826,17,All
7750000,6,0.35294117647058826,17,All
7760000,6,0.35294117647058826,17,All
7770000,6,0.35294117647058826,17,All
7780000,6,0.35294117647058826,17,All
7790000,6,0.35294117647058826,17,All
7800000,6,0.35294117647058826,17,All
7810000,6,0.35294117647058826,17,All
7820000,6,0.35294117647058826,17,All
7830000,6,0.35294117647058826,17,All
7840000,6,0.35294117647058826,17,All
7850000,6,0.35294117647058826,17,All
7860000,6,0.35294117647058826,17,All
7870000,6,0.35294117647058826,17,All
7880000,7,0.3888888888888889,18,All
7890000,7,0.3888888888888889,18,All
7900000,7,0.3888888888888889,18,All
7910000,7,0.3888888888888889,18,All
7920000,7,0.3888888888888889,18,All
7930000,7,0.3888888888888889,18,All
7940000,7,0.3888888888888889,18,All
7950000,7,0.3888888888888889,18,All
7960000,7,0.3888888888888889,18,All
7970000,7,0.3888888888888889,18,All
7980000,7,0.3888888888888889,18,All
7990000,7,0.3888888888888889,18,All
8000000,7,0.3888888888888889,18,All
8010000,7,0.3888888888888889,18,All
8020000,7,0.3888888888888889,18,All
8030000,7,0.3888888888888889,18,All
8040000,7,0.3888888888888889,18,All
8050000,7,0.3888888888888889,18,All
8060000,7,0.3888888888888889,18,All
8070000,7,0.3888888888888889,18,All
8080000,7,0.3888888888888889,18,All
8090000,7,0.3888888888888889,18,All
8100000,7,0.3888888888888889,18,All
8110000,7,0.3888888888888889,18,All
8120000,7,0.3888888888888889,18,All
8130000,7,0.3888888888888889,18,All
8140000,7,0.3888888888888889,18,All
8150000,9,0.45,20,All
8160000,9,0.45,20,All
8170000,9,0.45,20,All
8180000,9,0.45,20,All
8190000,9,0.45,20,All
8200000,9,0.45,20,All
8210000,9,0.45,20,All
8220000,9,0.45,20,All
8230000,9,0.45,20,All
8240000,9,0.45,20,All
8250000,9,0.45,20,All
8260000,9,0.45,20,All
8270000,9,0.45,20,All
8280000,9,0.45,20,All
8290000,9,0.45,20,All
8300000,9,0.45,20,All
8310000,9,0.45,20,All
8320000,9,0.45,20,All
8330000,9,0.45,20,All
8340000,9,0.45,20,All
8350000,9,0.45,20,All
8360000,9,0.45,20,All
8370000,9,0.45,20,All
8380000,9,0.45,20,All
8390000,9,0.45,20,All
8400000,9,0.45,20,All
8410000,9,0.45,20,All
8420000,9,0.45,20,All
