interval,sum_mv_prediction_correct,average_mv_prediction_correct,sample_size,Competition
2550000,3,0.75,4,All
2560000,3,0.75,4,All
2570000,3,0.75,4,All
2580000,3,0.75,4,All
2590000,3,0.75,4,All
2600000,3,0.75,4,All
2610000,3,0.75,4,All
2620000,3,0.75,4,All
2630000,3,0.6,5,All
2640000,3,0.6,5,All
2650000,3,0.6,5,All
2660000,3,0.6,5,All
2670000,3,0.6,5,All
2680000,3,0.6,5,All
2690000,3,0.6,5,All
2700000,3,0.6,5,All
2710000,3,0.5,6,All
2720000,3,0.5,6,All
2730000,3,0.5,6,All
2740000,3,0.5,6,All
2750000,3,0.5,6,All
2760000,3,0.5,6,All
2770000,3,0.5,6,All
2780000,3,0.5,6,All
2790000,3,0.5,6,All
2800000,4,0.5714285714285714,7,All
2810000,4,0.5714285714285714,7,All
2820000,4,0.5714285714285714,7,All
2830000,4,0.5714285714285714,7,All
2840000,4,0.5714285714285714,7,All
2850000,4,0.5714285714285714,7,All
2860000,4,0.5714285714285714,7,All
2870000,4,0.5714285714285714,7,All
2880000,4,0.5714285714285714,7,All
2890000,4,0.5714285714285714,7,All
2900000,4,0.5714285714285714,7,All
2910000,4,0.5714285714285714,7,All
2920000,4,0.5714285714285714,7,All
2930000,4,0.5714285714285714,7,All
2940000,4,0.5714285714285714,7,All
2950000,4,0.5714285714285714,7,All
2960000,4,0.5714285714285714,7,All
2970000,4,0.5714285714285714,7,All
2980000,4,0.5714285714285714,7,All
2990000,4,0.5714285714285714,7,All
3000000,4,0.5714285714285714,7,All
3010000,4,0.5714285714285714,7,All
3020000,4,0.5714285714285714,7,All
3030000,4,0.5714285714285714,7,All
3040000,4,0.5714285714285714,7,All
3050000,4,0.5714285714285714,7,All
3060000,4,0.5714285714285714,7,All
3070000,4,0.5714285714285714,7,All
3080000,4,0.5714285714285714,7,All
3090000,4,0.5714285714285714,7,All
3100000,4,0.5714285714285714,7,All
3110000,4,0.5714285714285714,7,All
3120000,4,0.5714285714285714,7,All
3130000,4,0.5714285714285714,7,All
3140000,4,0.5714285714285714,7,All
3150000,4,0.5714285714285714,7,All
3160000,4,0.5714285714285714,7,All
3170000,4,0.5714285714285714,7,All
3180000,4,0.5714285714285714,7,All
3190000,4,0.5714285714285714,7,All
3200000,4,0.5714285714285714,7,All
3210000,4,0.5714285714285714,7,All
3220000,4,0.5714285714285714,7,All
3230000,4,0.5714285714285714,7,All
3240000,4,0.5714285714285714,7,All
3250000,4,0.5714285714285714,7,All
3260000,4,0.5714285714285714,7,All
3270000,4,0.5714285714285714,7,All
3280000,4,0.5714285714285714,7,All
3290000,4,0.5714285714285714,7,All
3300000,4,0.5714285714285714,7,All
3310000,4,0.5714285714285714,7,All
3320000,4,0.5714285714285714,7,All
3330000,4,0.5714285714285714,7,All
3340000,4,0.5714285714285714,7,All
3350000,4,0.5714285714285714,7,All
3360000,4,0.5714285714285714,7,All
3370000,4,0.5714285714285714,7,All
3380000,4,0.5,8,All
3390000,4,0.5,8,All
3400000,4,0.5,8,All
3410000,4,0.5,8,All
3420000,4,0.5,8,All
3430000,4,0.5,8,All
3440000,4,0.5,8,All
3450000,4,0.5,8,All
3460000,4,0.5,8,All
3470000,4,0.5,8,All
3480000,4,0.5,8,All
3490000,4,0.5,8,All
3500000,4,0.5,8,All
3510000,4,0.5,8,All
3520000,4,0.5,8,All
3530000,4,0.5,8,All
3540000,4,0.5,8,All
3550000,4,0.5,8,All
3560000,4,0.5,8,All
3570000,4,0.5,8,All
3580000,4,0.5,8,All
3590000,4,0.5,8,All
3600000,4,0.5,8,All
3610000,4,0.5,8,All
3620000,4,0.5,8,All
3630000,4,0.5,8,All
3640000,4,0.5,8,All
3650000,4,0.5,8,All
3660000,4,0.5,8,All
3670000,4,0.5,8,All
3680000,4,0.5,8,All
3690000,4,0.5,8,All
3700000,4,0.5,8,All
3710000,4,0.5,8,All
3720000,4,0.5,8,All
3730000,4,0.5,8,All
3740000,4,0.5,8,All
3750000,4,0.5,8,All
3760000,4,0.5,8,All
3770000,4,0.5,8,All
3780000,4,0.5,8,All
3790000,4,0.5,8,All
3800000,4,0.5,8,All
3810000,4,0.5,8,All
3820000,4,0.5,8,All
3830000,4,0.5,8,All
3840000,4,0.5,8,All
3850000,4,0.5,8,All
3860000,4,0.5,8,All
3870000,4,0.5,8,All
3880000,4,0.5,8,All
3890000,4,0.5,8,All
3900000,4,0.5,8,All
3910000,4,0.5,8,All
3920000,4,0.5,8,All
3930000,4,0.5,8,All
3940000,4,0.5,8,All
3950000,4,0.5,8,All
3960000,4,0.5,8,All
3970000,4,0.5,8,All
3980000,4,0.5,8,All
3990000,4,0.5,8,All
4000000,4,0.5,8,All
4010000,4,0.5,8,All
4020000,4,0.5,8,All
4030000,4,0.5,8,All
4040000,4,0.5,8,All
4050000,4,0.5,8,All
4060000,4,0.5,8,All
4070000,4,0.5,8,All
4080000,4,0.5,8,All
4090000,4,0.5,8,All
4100000,5,0.5555555555555556,9,All
4110000,5,0.5555555555555556,9,All
4120000,5,0.5555555555555556,9,All
4130000,6,0.6,10,All
4140000,6,0.6,10,All
4150000,6,0.6,10,All
4160000,6,0.6,10,All
4170000,6,0.6,10,All
4180000,6,0.6,10,All
4190000,6,0.6,10,All
4200000,6,0.6,10,All
4210000,6,0.6,10,All
4220000,6,0.6,10,All
4230000,6,0.6,10,All
4240000,6,0.6,10,All
4250000,6,0.6,10,All
4260000,6,0.6,10,All
4270000,6,0.6,10,All
4280000,7,0.6363636363636364,11,All
4290000,7,0.6363636363636364,11,All
4300000,7,0.6363636363636364,11,All
4310000,7,0.6363636363636364,11,All
4320000,7,0.6363636363636364,11,All
4330000,7,0.5833333333333334,12,All
4340000,7,0.5833333333333334,12,All
4350000,7,0.5833333333333334,12,All
4360000,8,0.6153846153846154,13,All
4370000,8,0.6153846153846154,13,All
4380000,8,0.6153846153846154,13,All
4390000,8,0.6153846153846154,13,All
4400000,9,0.6428571428571429,14,All
4410000,9,0.6428571428571429,14,All
4420000,9,0.6428571428571429,14,All
4430000,9,0.6428571428571429,14,All
4440000,9,0.6428571428571429,14,All
4450000,9,0.6428571428571429,14,All
4460000,9,0.6428571428571429,14,All
4470000,9,0.6428571428571429,14,All
4480000,9,0.6428571428571429,14,All
4490000,9,0.6428571428571429,14,All
4500000,9,0.6428571428571429,14,All
4510000,9,0.6428571428571429,14,All
4520000,9,0.6428571428571429,14,All
4530000,9,0.6428571428571429,14,All
4540000,9,0.6428571428571429,14,All
4550000,9,0.6,15,All
4560000,9,0.6,15,All
4570000,9,0.6,15,All
4580000,9,0.6,15,All
4590000,9,0.6,15,All
4600000,9,0.6,15,All
4610000,9,0.6,15,All
4620000,9,0.6,15,All
4630000,9,0.6,15,All
4640000,9,0.6,15,All
4650000,9,0.6,15,All
4660000,10,0.625,16,All
4670000,10,0.625,16,All
4680000,10,0.625,16,All
4690000,10,0.625,16,All
4700000,10,0.625,16,All
4710000,10,0.625,16,All
4720000,10,0.625,16,All
4730000,10,0.625,16,All
4740000,10,0.625,16,All
4750000,10,0.625,16,All
4760000,10,0.625,16,All
4770000,10,0.625,16,All
4780000,10,0.625,16,All
4790000,10,0.625,16,All
4800000,10,0.625,16,All
4810000,10,0.625,16,All
4820000,10,0.625,16,All
4830000,10,0.625,16,All
4840000,10,0.625,16,All
4850000,10,0.625,16,All
4860000,10,0.625,16,All
4870000,10,0.625,16,All
4880000,10,0.625,16,All
4890000,10,0.625,16,All
4900000,10,0.625,16,All
4910000,10,0.625,16,All
4920000,10,0.625,16,All
4930000,10,0.625,16,All
4940000,11,0.6470588235294118,17,All
4950000,11,0.6470588235294118,17,All
4960000,12,0.6666666666666666,18,All
4970000,12,0.6666666666666666,18,All
4980000,12,0.6666666666666666,18,All
4990000,12,0.6666666666666666,18,All
5000000,12,0.6666666666666666,18,All
5010000,12,0.6666666666666666,18,All
5020000,12,0.6666666666666666,18,All
5030000,12,0.6666666666666666,18,All
5040000,12,0.6666666666666666,18,All
5050000,12,0.6666666666666666,18,All
5060000,12,0.6666666666666666,18,All
5070000,12,0.6666666666666666,18,All
5080000,12,0.6666666666666666,18,All
5090000,12,0.6666666666666666,18,All
5100000,12,0.6666666666666666,18,All
5110000,12,0.6666666666666666,18,All
5120000,12,0.6666666666666666,18,All
5130000,12,0.6666666666666666,18,All
5140000,12,0.6666666666666666,18,All
5150000,12,0.6666666666666666,18,All
5160000,12,0.6666666666666666,18,All
5170000,12,0.6666666666666666,18,All
5180000,12,0.6666666666666666,18,All
5190000,12,0.6666666666666666,18,All
5200000,12,0.6666666666666666,18,All
5210000,12,0.6666666666666666,18,All
5220000,12,0.6666666666666666,18,All
5230000,12,0.6666666666666666,18,All
5240000,12,0.6666666666666666,18,All
5250000,12,0.6666666666666666,18,All
5260000,12,0.6666666666666666,18,All
5270000,12,0.6666666666666666,18,All
5280000,12,0.6666666666666666,18,All
5290000,12,0.6666666666666666,18,All
5300000,12,0.6666666666666666,18,All
5310000,12,0.6666666666666666,18,All
5320000,12,0.6666666666666666,18,All
5330000,12,0.6666666666666666,18,All
5340000,12,0.6666666666666666,18,All
5350000,12,0.6666666666666666,18,All
5360000,12,0.6666666666666666,18,All
5370000,12,0.6666666666666666,18,All
5380000,12,0.6666666666666666,18,All
5390000,12,0.6666666666666666,18,All
5400000,12,0.6666666666666666,18,All
5410000,12,0.6666666666666666,18,All
5420000,12,0.6666666666666666,18,All
5430000,12,0.6666666666666666,18,All
5440000,12,0.6666666666666666,18,All
5450000,12,0.6666666666666666,18,All
5460000,12,0.6666666666666666,18,All
5470000,12,0.6666666666666666,18,All
5480000,12,0.6666666666666666,18,All
5490000,12,0.631578947368421,19,All
5500000,12,0.631578947368421,19,All
5510000,12,0.631578947368421,19,All
5520000,12,0.631578947368421,19,All
5530000,12,0.631578947368421,19,All
5540000,12,0.631578947368421,19,All
5550000,12,0.631578947368421,19,All
5560000,12,0.631578947368421,19,All
5570000,12,0.631578947368421,19,All
5580000,12,0.631578947368421,19,All
5590000,12,0.631578947368421,19,All
5600000,12,0.631578947368421,19,All
5610000,12,0.631578947368421,19,All
5620000,12,0.631578947368421,19,All
5630000,12,0.631578947368421,19,All
5640000,12,0.631578947368421,19,All
5650000,12,0.631578947368421,19,All
5660000,12,0.631578947368421,19,All
5670000,12,0.631578947368421,19,All
5680000,12,0.631578947368421,19,All
5690000,12,0.631578947368421,19,All
5700000,12,0.631578947368421,19,All
5710000,12,0.631578947368421,19,All
5720000,12,0.631578947368421,19,All
5730000,12,0.631578947368421,19,All
5740000,12,0.631578947368421,19,All
5750000,12,0.631578947368421,19,All
5760000,12,0.631578947368421,19,All
5770000,12,0.631578947368421,19,All
5780000,12,0.631578947368421,19,All
5790000,12,0.631578947368421,19,All
5800000,12,0.631578947368421,19,All
5810000,12,0.631578947368421,19,All
5820000,12,0.631578947368421,19,All
5830000,12,0.631578947368421,19,All
5840000,12,0.631578947368421,19,All
5850000,12,0.631578947368421,19,All
5860000,12,0.631578947368421,19,All
5870000,12,0.631578947368421,19,All
5880000,12,0.631578947368421,19,All
5890000,12,0.631578947368421,19,All
5900000,12,0.631578947368421,19,All
5910000,12,0.631578947368421,19,All
5920000,12,0.631578947368421,19,All
5930000,12,0.631578947368421,19,All
5940000,12,0.631578947368421,19,All
5950000,12,0.631578947368421,19,All
5960000,12,0.631578947368421,19,All
5970000,12,0.631578947368421,19,All
5980000,12,0.631578947368421,19,All
5990000,12,0.631578947368421,19,All
6000000,12,0.631578947368421,19,All
6010000,12,0.631578947368421,19,All
6020000,12,0.631578947368421,19,All
6030000,12,0.631578947368421,19,All
6040000,12,0.631578947368421,19,All
6050000,12,0.631578947368421,19,All
6060000,12,0.631578947368421,19,All
6070000,12,0.631578947368421,19,All
6080000,12,0.631578947368421,19,All
6090000,12,0.631578947368421,19,All
6100000,12,0.631578947368421,19,All
6110000,12,0.631578947368421,19,All
6120000,12,0.631578947368421,19,All
6130000,12,0.631578947368421,19,All
6140000,12,0.631578947368421,19,All
6150000,12,0.631578947368421,19,All
6160000,12,0.631578947368421,19,All
6170000,12,0.631578947368421,19,All
6180000,12,0.631578947368421,19,All
6190000,12,0.631578947368421,19,All
6200000,12,0.631578947368421,19,All
6210000,12,0.631578947368421,19,All
6220000,12,0.631578947368421,19,All
6230000,12,0.631578947368421,19,All
6240000,12,0.631578947368421,19,All
6250000,12,0.631578947368421,19,All
6260000,12,0.631578947368421,19,All
6270000,12,0.631578947368421,19,All
6280000,12,0.631578947368421,19,All
6290000,12,0.631578947368421,19,All
6300000,12,0.631578947368421,19,All
6310000,12,0.631578947368421,19,All
6320000,12,0.631578947368421,19,All
6330000,12,0.631578947368421,19,All
6340000,12,0.631578947368421,19,All
6350000,12,0.631578947368421,19,All
6360000,12,0.631578947368421,19,All
6370000,12,0.631578947368421,19,All
6380000,12,0.631578947368421,19,All
6390000,12,0.631578947368421,19,All
6400000,12,0.631578947368421,19,All
6410000,12,0.631578947368421,19,All
6420000,12,0.631578947368421,19,All
6430000,12,0.631578947368421,19,All
6440000,12,0.631578947368421,19,All
6450000,12,0.631578947368421,19,All
6460000,12,0.631578947368421,19,All
6470000,12,0.631578947368421,19,All
6480000,12,0.631578947368421,19,All
6490000,12,0.631578947368421,19,All
6500000,12,0.631578947368421,19,All
6510000,12,0.631578947368421,19,All
6520000,12,0.631578947368421,19,All
6530000,12,0.631578947368421,19,All
6540000,12,0.631578947368421,19,All
6550000,12,0.631578947368421,19,All
6560000,12,0.631578947368421,19,All
6570000,12,0.631578947368421,19,All
6580000,12,0.631578947368421,19,All
6590000,12,0.631578947368421,19,All
6600000,12,0.631578947368421,19,All
6610000,12,0.631578947368421,19,All
6620000,12,0.631578947368421,19,All
6630000,12,0.631578947368421,19,All
6640000,12,0.631578947368421,19,All
6650000,12,0.631578947368421,19,All
6660000,12,0.631578947368421,19,All
6670000,12,0.631578947368421,19,All
6680000,12,0.631578947368421,19,All
6690000,12,0.631578947368421,19,All
6700000,12,0.631578947368421,19,All
6710000,12,0.631578947368421,19,All
6720000,12,0.631578947368421,19,All
6730000,12,0.631578947368421,19,All
6740000,12,0.631578947368421,19,All
6750000,12,0.631578947368421,19,All
6760000,12,0.631578947368421,19,All
6770000,12,0.631578947368421,19,All
6780000,12,0.631578947368421,19,All
6790000,12,0.631578947368421,19,All
6800000,12,0.631578947368421,19,All
6810000,12,0.631578947368421,19,All
6820000,12,0.631578947368421,19,All
6830000,12,0.631578947368421,19,All
6840000,12,0.631578947368421,19,All
6850000,12,0.631578947368421,19,All
6860000,12,0.631578947368421,19,All
6870000,12,0.631578947368421,19,All
6880000,12,0.631578947368421,19,All
6890000,12,0.631578947368421,19,All
6900000,12,0.631578947368421,19,All
6910000,12,0.631578947368421,19,All
6920000,12,0.631578947368421,19,All
6930000,12,0.631578947368421,19,All
6940000,12,0.631578947368421,19,All
6950000,12,0.631578947368421,19,All
6960000,12,0.631578947368421,19,All
6970000,12,0.631578947368421,19,All
6980000,12,0.631578947368421,19,All
6990000,12,0.631578947368421,19,All
7000000,12,0.631578947368421,19,All
7010000,12,0.631578947368421,19,All
7020000,12,0.631578947368421,19,All
7030000,12,0.631578947368421,19,All
7040000,12,0.631578947368421,19,All
7050000,12,0.631578947368421,19,All
7060000,12,0.631578947368421,19,All
7070000,12,0.631578947368421,19,All
7080000,12,0.631578947368421,19,All
7090000,12,0.631578947368421,19,All
7100000,12,0.631578947368421,19,All
7110000,12,0.631578947368421,19,All
7120000,12,0.631578947368421,19,All
7130000,12,0.631578947368421,19,All
7140000,12,0.631578947368421,19,All
7150000,12,0.631578947368421,19,All
7160000,12,0.631578947368421,19,All
7170000,12,0.631578947368421,19,All
7180000,12,0.631578947368421,19,All
7190000,12,0.631578947368421,19,All
7200000,12,0.631578947368421,19,All
7210000,12,0.631578947368421,19,All
7220000,12,0.631578947368421,19,All
7230000,12,0.631578947368421,19,All
7240000,12,0.631578947368421,19,All
7250000,12,0.631578947368421,19,All
7260000,12,0.631578947368421,19,All
7270000,12,0.631578947368421,19,All
7280000,12,0.631578947368421,19,All
7290000,12,0.631578947368421,19,All
7300000,12,0.631578947368421,19,All
7310000,12,0.631578947368421,19,All
7320000,12,0.631578947368421,19,All
7330000,12,0.631578947368421,19,All
7340000,12,0.631578947368421,19,All
7350000,12,0.631578947368421,19,All
7360000,12,0.631578947368421,19,All
7370000,12,0.631578947368421,19,All
7380000,12,0.631578947368421,19,All
7390000,12,0.631578947368421,19,All
7400000,12,0.631578947368421,19,All
7410000,12,0.631578947368421,19,All
7420000,12,0.631578947368421,19,All
7430000,12,0.631578947368421,19,All
7440000,12,0.631578947368421,19,All
7450000,12,0.631578947368421,19,All
7460000,12,0.631578947368421,19,All
7470000,12,0.631578947368421,19,All
7480000,12,0.631578947368421,19,All
7490000,12,0.631578947368421,19,All
7500000,12,0.631578947368421,19,All
7510000,12,0.631578947368421,19,All
7520000,12,0.631578947368421,19,All
7530000,12,0.631578947368421,19,All
7540000,12,0.631578947368421,19,All
7550000,12,0.631578947368421,19,All
7560000,12,0.631578947368421,19,All
7570000,12,0.631578947368421,19,All
7580000,12,0.631578947368421,19,All
7590000,12,0.631578947368421,19,All
7600000,12,0.631578947368421,19,All
7610000,12,0.631578947368421,19,All
7620000,12,0.631578947368421,19,All
7630000,12,0.631578947368421,19,All
7640000,12,0.631578947368421,19,All
7650000,12,0.631578947368421,19,All
7660000,12,0.631578947368421,19,All
7670000,12,0.631578947368421,19,All
7680000,12,0.631578947368421,19,All
7690000,12,0.631578947368421,19,All
7700000,12,0.631578947368421,19,All
7710000,12,0.631578947368421,19,All
7720000,12,0.631578947368421,19,All
7730000,12,0.631578947368421,19,All
7740000,12,0.631578947368421,19,All
7750000,12,0.631578947368421,19,All
7760000,12,0.631578947368421,19,All
7770000,12,0.631578947368421,19,All
7780000,12,0.631578947368421,19,All
7790000,12,0.631578947368421,19,All
7800000,12,0.631578947368421,19,All
7810000,12,0.631578947368421,19,All
7820000,12,0.631578947368421,19,All
7830000,12,0.631578947368421,19,All
7840000,12,0.631578947368421,19,All
7850000,12,0.631578947368421,19,All
7860000,12,0.631578947368421,19,All
7870000,12,0.631578947368421,19,All
7880000,12,0.631578947368421,19,All
7890000,12,0.631578947368421,19,All
7900000,12,0.631578947368421,19,All
7910000,12,0.631578947368421,19,All
7920000,12,0.631578947368421,19,All
7930000,12,0.631578947368421,19,All
7940000,12,0.631578947368421,19,All
7950000,12,0.631578947368421,19,All
7960000,12,0.631578947368421,19,All
7970000,12,0.631578947368421,19,All
7980000,12,0.631578947368421,19,All
7990000,12,0.631578947368421,19,All
8000000,12,0.631578947368421,19,All
8010000,12,0.631578947368421,19,All
8020000,12,0.631578947368421,19,All
8030000,12,0.631578947368421,19,All
8040000,12,0.631578947368421,19,All
8050000,12,0.631578947368421,19,All
8060000,12,0.631578947368421,19,All
8070000,12,0.631578947368421,19,All
8080000,12,0.631578947368421,19,All
8090000,12,0.631578947368421,19,All
8100000,12,0.631578947368421,19,All
8110000,12,0.631578947368421,19,All
8120000,12,0.631578947368421,19,All
8130000,12,0.631578947368421,19,All
8140000,12,0.631578947368421,19,All
8150000,12,0.631578947368421,19,All
8160000,12,0.631578947368421,19,All
8170000,12,0.631578947368421,19,All
8180000,12,0.631578947368421,19,All
8190000,12,0.631578947368421,19,All
8200000,12,0.631578947368421,19,All
8210000,12,0.631578947368421,19,All
8220000,12,0.631578947368421,19,All
8230000,12,0.631578947368421,19,All
8240000,12,0.631578947368421,19,All
8250000,12,0.631578947368421,19,All
8260000,12,0.631578947368421,19,All
8270000,12,0.631578947368421,19,All
8280000,12,0.631578947368421,19,All
8290000,12,0.631578947368421,19,All
8300000,12,0.631578947368421,19,All
8310000,12,0.631578947368421,19,All
8320000,12,0.631578947368421,19,All
8330000,12,0.631578947368421,19,All
8340000,12,0.631578947368421,19,All
8350000,12,0.631578947368421,19,All
8360000,12,0.631578947368421,19,All
8370000,12,0.631578947368421,19,All
8380000,12,0.631578947368421,19,All
8390000,12,0.631578947368421,19,All
8400000,12,0.631578947368421,19,All
8410000,12,0.631578947368421,19,All
8420000,12,0.631578947368421,19,All
8430000,12,0.631578947368421,19,All
8440000,12,0.631578947368421,19,All
8450000,12,0.631578947368421,19,All
8460000,12,0.631578947368421,19,All
8470000,12,0.631578947368421,19,All
8480000,12,0.631578947368421,19,All
8490000,12,0.631578947368421,19,All
8500000,12,0.631578947368421,19,All
8510000,12,0.631578947368421,19,All
8520000,12,0.631578947368421,19,All
8530000,12,0.631578947368421,19,All
8540000,12,0.631578947368421,19,All
8550000,12,0.631578947368421,19,All
8560000,12,0.631578947368421,19,All
8570000,12,0.631578947368421,19,All
8580000,12,0.631578947368421,19,All
8590000,12,0.631578947368421,19,All
8600000,12,0.631578947368421,19,All
8610000,12,0.631578947368421,19,All
8620000,12,0.631578947368421,19,All
8630000,12,0.631578947368421,19,All
8640000,12,0.631578947368421,19,All
8650000,12,0.631578947368421,19,All
8660000,12,0.631578947368421,19,All
8670000,12,0.631578947368421,19,All
8680000,12,0.631578947368421,19,All
8690000,12,0.631578947368421,19,All
8700000,12,0.631578947368421,19,All
8710000,12,0.631578947368421,19,All
8720000,12,0.631578947368421,19,All
8730000,12,0.631578947368421,19,All
8740000,12,0.631578947368421,19,All
8750000,12,0.631578947368421,19,All
8760000,12,0.631578947368421,19,All
8770000,12,0.631578947368421,19,All
8780000,12,0.631578947368421,19,All
8790000,12,0.631578947368421,19,All
8800000,12,0.631578947368421,19,All
8810000,12,0.631578947368421,19,All
8820000,12,0.631578947368421,19,All
8830000,12,0.631578947368421,19,All
8840000,12,0.631578947368421,19,All
8850000,12,0.631578947368421,19,All
8860000,12,0.631578947368421,19,All
8870000,12,0.631578947368421,19,All
8880000,12,0.631578947368421,19,All
8890000,12,0.631578947368421,19,All
8900000,12,0.631578947368421,19,All
8910000,12,0.631578947368421,19,All
8920000,12,0.631578947368421,19,All
8930000,12,0.631578947368421,19,All
8940000,12,0.631578947368421,19,All
